client_id	path	sentence	age	gender	accents	duration
16887s	common_voice_en_441982.mp3	Parents should look out for correct grammar and pronunciation when speaking to their children.	senior	female_feminine	Australian English	6.936
16887s	common_voice_en_441983.mp3	He employed the most cunning of tactics.	senior	female_feminine	Australian English	2.928
16887s	common_voice_en_441984.mp3	Her low self-esteem is pathetic.	senior	female_feminine	Australian English	3.504
16887s	common_voice_en_441985.mp3	Sweet words work better than fierce.	senior	female_feminine	Australian English	3.72
16887s	common_voice_en_441986.mp3	To each his own.	senior	female_feminine	Australian English	2.184
16887s	common_voice_en_441987.mp3	I don't believe you!	senior	female_feminine	Australian English	2.256
16887s	common_voice_en_441988.mp3	The odor of spring makes young hearts jump.	senior	female_feminine	Australian English	4.344
16887s	common_voice_en_441989.mp3	Merry Christmas my dears.	senior	female_feminine	Australian English	3.936
16887s	common_voice_en_441990.mp3	I don't think so.	senior	female_feminine	Australian English	2.568
16887s	common_voice_en_441991.mp3	To measure the performance accurately we need a benchmark.	senior	female_feminine	Australian English	5.256
16887s	common_voice_en_441992.mp3	There will be no cock crow over that	senior	female_feminine	Australian English	3.24
16887s	common_voice_en_441993.mp3	The cursor blinked, expectantly.	senior	female_feminine	Australian English	3.744
16887s	common_voice_en_441994.mp3	Unfortunately I broke my leg in an accident and could not continue.	senior	female_feminine	Australian English	4.944
16887s	common_voice_en_441995.mp3	His shirt was clean but one button was gone.	senior	female_feminine	Australian English	3.552
16887s	common_voice_en_441996.mp3	Where observation is concerned, chance favours only the prepared mind.	senior	female_feminine	Australian English	6.12
16887s	common_voice_en_441997.mp3	They landed on the dark side of the moon.	senior	female_feminine	Australian English	3.36
16887s	common_voice_en_441998.mp3	Experts of geology agree: Yesterday's tsunami was just a herald of the imminent apocalypse.	senior	female_feminine	Australian English	9.336
16887s	common_voice_en_441999.mp3	A single penny fairly got is worth a thousand that are not.	senior	female_feminine	Australian English	4.92
16887s	common_voice_en_442000.mp3	I knew you would be convinced.	senior	female_feminine	Australian English	3.0
16887s	common_voice_en_442001.mp3	He left the house and his thoughts behind him.	senior	female_feminine	Australian English	4.464
16887s	common_voice_en_442002.mp3	What did it mean?	senior	female_feminine	Australian English	2.208
16887s	common_voice_en_442004.mp3	Slide the tray across the glass top.	senior	female_feminine	Australian English	3.24
16887s	common_voice_en_442005.mp3	The concrete was covered in moss.	senior	female_feminine	Australian English	3.12
16887s	common_voice_en_442006.mp3	At night the alarm roused him from a deep sleep.	senior	female_feminine	Australian English	4.08
16887s	common_voice_en_442007.mp3	She prefers cricket over rounders.	senior	female_feminine	Australian English	3.864
16887s	common_voice_en_442008.mp3	Mow the lawn.	senior	female_feminine	Australian English	2.304
16887s	common_voice_en_442009.mp3	Don't be a pessimist!	senior	female_feminine	Australian English	2.544
16887s	common_voice_en_442010.mp3	A still tongue makes a wise head	senior	female_feminine	Australian English	3.528
16887s	common_voice_en_442011.mp3	My foster son is a sleepwalker.	senior	female_feminine	Australian English	3.144
16887s	common_voice_en_442012.mp3	It was almost as if her life had been deleted.	senior	female_feminine	Australian English	4.992
16887s	common_voice_en_442013.mp3	Yes, this is the right place.	senior	female_feminine	Australian English	3.096
16887s	common_voice_en_442014.mp3	Beauty is but skin deep.	senior	female_feminine	Australian English	2.904
16887s	common_voice_en_442015.mp3	Darling, we've run out of avocados!	senior	female_feminine	Australian English	2.976
16887s	common_voice_en_442016.mp3	Dispense with a vest on a day like this.	senior	female_feminine	Australian English	3.624
16887s	common_voice_en_442017.mp3	They practiced an old Mongolian ritual to expel the demons.	senior	female_feminine	Australian English	6.072
16887s	common_voice_en_442018.mp3	Pickled cabbage Fast train express	senior	female_feminine	Australian English	3.576
16887s	common_voice_en_442019.mp3	What does it matter?	senior	female_feminine	Australian English	2.904
16887s	common_voice_en_442020.mp3	The scale model of the architects plans sat at the center of the conference room.	senior	female_feminine	Australian English	5.568
16887s	common_voice_en_442021.mp3	One man's loss, is another man's gain.	senior	female_feminine	Australian English	3.84
16887s	common_voice_en_442022.mp3	Have you seen it?	senior	female_feminine	Australian English	2.64
16887s	common_voice_en_442023.mp3	Didn't you know that?	senior	female_feminine	Australian English	2.184
16887s	common_voice_en_442024.mp3	Please use normal slashes, not backslashes.	senior	female_feminine	Australian English	3.912
16887s	common_voice_en_442025.mp3	I just want to give you a big hug!	senior	female_feminine	Australian English	3.264
16887s	common_voice_en_442026.mp3	If the cap fit, wear it	senior	female_feminine	Australian English	3.84
16887s	common_voice_en_442027.mp3	But what of it?	senior	female_feminine	Australian English	2.472
16887s	common_voice_en_442028.mp3	We should segregate the participants by age.	senior	female_feminine	Australian English	4.536
16887s	common_voice_en_442029.mp3	Wine is not an emulator.	senior	female_feminine	Australian English	3.192
16887s	common_voice_en_442030.mp3	All's fair in love and war.	senior	female_feminine	Australian English	5.592
16887s	common_voice_en_442031.mp3	Alison couldn't help but feel pride in her creation.	senior	female_feminine	Australian English	4.08
16887s	common_voice_en_442032.mp3	I will tell her what we decided.	senior	female_feminine	Australian English	3.264
16887s	common_voice_en_442033.mp3	She was waiting at my front lawn.	senior	female_feminine	Australian English	2.928
16887s	common_voice_en_442034.mp3	I am, but I do not see anything special.	senior	female_feminine	Australian English	4.344
16887s	common_voice_en_442035.mp3	Stay where you are.	senior	female_feminine	Australian English	1.944
16887s	common_voice_en_442036.mp3	Thieves who rob friends deserve jail.	senior	female_feminine	Australian English	3.6
16887s	common_voice_en_442037.mp3	She ate an old pear and started suffocating.	senior	female_feminine	Australian English	4.2
16887s	common_voice_en_442038.mp3	Try to make eye contact with a stranger on the bus, and hold it for five seconds, without speaking.	senior	female_feminine	Australian English	7.68
16887s	common_voice_en_442039.mp3	Don't bite the hand that feeds you.	senior	female_feminine	Australian English	3.888
16887s	common_voice_en_442041.mp3	It is late morning on the old wall clock.	senior	female_feminine	Australian English	4.848
16887s	common_voice_en_442042.mp3	You can verify and re-record your own recordings before submitting them.	senior	female_feminine	Australian English	7.032
16887s	common_voice_en_442043.mp3	Believe it or not, this peanut butter is homemade.	senior	female_feminine	Australian English	4.68
16887s	common_voice_en_442044.mp3	Unfortunately, the choice is permanent.	senior	female_feminine	Australian English	4.008
16887s	common_voice_en_442045.mp3	A frightening concept occurred to Jennifer.	senior	female_feminine	Australian English	3.552
16887s	common_voice_en_442046.mp3	Love with life is heaven; and life unloving, hell.	senior	female_feminine	Australian English	4.536
16887s	common_voice_en_442047.mp3	I guessed as much.	senior	female_feminine	Australian English	2.016
16887s	common_voice_en_442048.mp3	After a tragic accident with a chainsaw he has become a paraplegic.	senior	female_feminine	Australian English	7.08
16887s	common_voice_en_442049.mp3	However, I do not think it is impossible.	senior	female_feminine	Australian English	3.552
16887s	common_voice_en_442050.mp3	It is the first step that is difficult.	senior	female_feminine	Australian English	3.144
16887s	common_voice_en_442051.mp3	Forget it, there is no such thing.	senior	female_feminine	Australian English	3.504
16887s	common_voice_en_442052.mp3	I needed immediate access.	senior	female_feminine	Australian English	3.192
16887s	common_voice_en_442053.mp3	We are going to the football game tonight.	senior	female_feminine	Australian English	7.248
16887s	common_voice_en_442054.mp3	Drinking and driving is irresponsible.	senior	female_feminine	Australian English	4.272
16887s	common_voice_en_442055.mp3	Dennis couldn't approach the monolith.	senior	female_feminine	Australian English	3.048
16887s	common_voice_en_442056.mp3	Work as if everything depends on me, but pray as if everything depends on God.	senior	female_feminine	Australian English	7.392
16887s	common_voice_en_442057.mp3	Licorice is a black chewy food.	senior	female_feminine	Australian English	4.104
16887s	common_voice_en_442058.mp3	The highest female voice	senior	female_feminine	Australian English	2.544
16887s	common_voice_en_442059.mp3	A friend in need is a friend indeed.	senior	female_feminine	Australian English	3.672
16887s	common_voice_en_442060.mp3	Scanning a QR code is trivial and requires absolutely no skill.	senior	female_feminine	Australian English	6.264
16887s	common_voice_en_442061.mp3	He bears misery best that hides it most.	senior	female_feminine	Australian English	4.488
16887s	common_voice_en_442062.mp3	It is a band of steel three inches wide.	senior	female_feminine	Australian English	4.272
16887s	common_voice_en_442063.mp3	Arms, coat of arms	senior	female_feminine	Australian English	2.688
16887s	common_voice_en_442064.mp3	Appearances are deceptive.	senior	female_feminine	Australian English	3.024
16887s	common_voice_en_442066.mp3	Quit whining!	senior	female_feminine	Australian English	2.544
16887s	common_voice_en_442067.mp3	Tabitha on the other hand, chose a more pragmatic approach.	senior	female_feminine	Australian English	5.04
16887s	common_voice_en_442068.mp3	The longest way round is the sweetest way home.	senior	female_feminine	Australian English	3.552
16887s	common_voice_en_442069.mp3	Thailand turned out to be a very satisfying holiday.	senior	female_feminine	Australian English	4.416
16887s	common_voice_en_442070.mp3	Please don't be lazy.	senior	female_feminine	Australian English	2.376
16887s	common_voice_en_442071.mp3	What is your name?	senior	female_feminine	Australian English	2.16
16887s	common_voice_en_442072.mp3	He ordered peach pie with ice cream.	senior	female_feminine	Australian English	3.384
